Exporter ISO3,Exporter,Importer ISO3,Importer,Year,Value (1000USD),Weight (1000kg),city_export,lat_export,lng_export,iso3_export,capital_export,city_import,lat_import,lng_import,iso3_import,capital_import
NZL,New Zealand,IRL,Ireland,2022,0.004212,4.90E-05,Wellington,-41.2889,174.7772,NZL,primary,Dublin,53.3497,-6.2603,IRL,primary
NZL,New Zealand,JPN,Japan,2022,332.95114,46.505,Wellington,-41.2889,174.7772,NZL,primary,Tokyo,35.687,139.7495,JPN,primary
NZL,New Zealand,MYS,Malaysia,2022,31.567669,1.632,Wellington,-41.2889,174.7772,NZL,primary,Kuala Lumpur,3.1686,101.698,MYS,primary
NZL,New Zealand,MYS,Malaysia,2022,31.567669,1.632,Wellington,-41.2889,174.7772,NZL,primary,Putrajaya,2.914,101.7019,MYS,primary
NZL,New Zealand,VUT,Vanuatu,2022,1.51536,0.09,Wellington,-41.2889,174.7772,NZL,primary,Port-Vila,-17.7333,168.3167,VUT,primary
NZL,New Zealand,NZL,New Zealand,2022,1.082309,0.016,Wellington,-41.2889,174.7772,NZL,primary,Wellington,-41.2889,174.7772,NZL,primary
NZL,New Zealand,NIU,Niue,2022,5.143346,0.097,Wellington,-41.2889,174.7772,NZL,primary,Alofi,-19.056,-169.921,NIU,primary
NZL,New Zealand,ZAF,South Africa,2022,123.22359,19.52063,Wellington,-41.2889,174.7772,NZL,primary,Cape Town,-33.9253,18.4239,ZAF,primary
NZL,New Zealand,ZAF,South Africa,2022,123.22359,19.52063,Wellington,-41.2889,174.7772,NZL,primary,Pretoria,-25.7461,28.1881,ZAF,primary
NZL,New Zealand,ZAF,South Africa,2022,123.22359,19.52063,Wellington,-41.2889,174.7772,NZL,primary,Bloemfontein,-29.1167,26.2167,ZAF,primary
NZL,New Zealand,THA,Thailand,2022,0.101724,0.002,Wellington,-41.2889,174.7772,NZL,primary,Bangkok,13.7525,100.4942,THA,primary
NZL,New Zealand,GBR,United Kingdom,2022,27.258085,5.645,Wellington,-41.2889,174.7772,NZL,primary,London,51.5072,-0.1275,GBR,primary
NZL,New Zealand,USA,United States,2022,106.64539,18.184853,Wellington,-41.2889,174.7772,NZL,primary,Washington,38.9047,-77.0163,USA,primary
NZL,New Zealand,WSM,Samoa,2022,28.062052,4.344,Wellington,-41.2889,174.7772,NZL,primary,Apia,-13.8333,-171.75,WSM,primary
NIC,Nicaragua,AZE,Azerbaijan,2018,1.24368,0.13808,Managua,12.1364,-86.2514,NIC,primary,Baku,40.3667,49.8352,AZE,primary
NIC,Nicaragua,ARG,Argentina,2018,56.952576,14.544973,Managua,12.1364,-86.2514,NIC,primary,Buenos Aires,-34.6036,-58.3814,ARG,primary
NIC,Nicaragua,AUS,Australia,2018,6570.3457,1632.1353,Managua,12.1364,-86.2514,NIC,primary,Canberra,-35.2931,149.1269,AUS,primary
NIC,Nicaragua,AUT,Austria,2018,1761.3031,454.69305,Managua,12.1364,-86.2514,NIC,primary,Vienna,48.2083,16.3725,AUT,primary
NIC,Nicaragua,BHR,Bahrain,2018,3.97877,1.08222,Managua,12.1364,-86.2514,NIC,primary,Manama,26.2233,50.5875,BHR,primary
NIC,Nicaragua,ARM,Armenia,2018,28.86048,7.4611,Managua,12.1364,-86.2514,NIC,primary,Yerevan,40.1814,44.5144,ARM,primary
NIC,Nicaragua,BEL,Belgium,2018,26573.041,9099.24,Managua,12.1364,-86.2514,NIC,primary,Brussels,50.8467,4.3525,BEL,primary
NIC,Nicaragua,BIH,Bosnia Herzegovina,2018,0.15923,0.02975,Managua,12.1364,-86.2514,NIC,primary,Sarajevo,43.8564,18.4131,BIH,primary
NIC,Nicaragua,BGR,Bulgaria,2018,54.49283,19.665,Managua,12.1364,-86.2514,NIC,primary,Sofia,42.6979,23.3217,BGR,primary
NIC,Nicaragua,BLR,Belarus,2018,0.2,0.069,Managua,12.1364,-86.2514,NIC,primary,Minsk,53.9006,27.5586,BLR,primary
NIC,Nicaragua,CAN,Canada,2018,16765.004,5025.702,Managua,12.1364,-86.2514,NIC,primary,Ottawa,45.4247,-75.695,CAN,primary
NIC,Nicaragua,CHL,Chile,2018,154.65141,39.059757,Managua,12.1364,-86.2514,NIC,primary,Santiago,-33.4372,-70.6506,CHL,primary
NIC,Nicaragua,CHN,China,2018,1064.2827,215.87509,Managua,12.1364,-86.2514,NIC,primary,Beijing,39.9067,116.3975,CHN,primary
NIC,Nicaragua,CRI,Costa Rica,2018,1247.2971,790.5829,Managua,12.1364,-86.2514,NIC,primary,San Jos茅,9.9325,-84.08,CRI,primary
NIC,Nicaragua,HRV,Croatia,2018,181.819,99.5688,Managua,12.1364,-86.2514,NIC,primary,Zagreb,45.8131,15.9772,HRV,primary
NIC,Nicaragua,CYP,Cyprus,2018,151.1196,37.95,Managua,12.1364,-86.2514,NIC,primary,Nicosia,35.1725,33.365,CYP,primary
NIC,Nicaragua,CZE,Czech Republic,2018,264.96878,67.77294,Managua,12.1364,-86.2514,NIC,primary,Prague,50.0875,14.4214,CZE,primary
NIC,Nicaragua,DNK,Denmark,2018,824.77716,200.02261,Managua,12.1364,-86.2514,NIC,primary,Copenhagen,55.6805,12.5615,DNK,primary
NIC,Nicaragua,DMA,Dominica,2018,142.99974,72.098,Managua,12.1364,-86.2514,NIC,primary,Roseau,15.3014,-61.3883,DMA,primary
NIC,Nicaragua,DOM,Dominican Republic,2018,1147.6654,546.401,Managua,12.1364,-86.2514,NIC,primary,Santo Domingo,18.4764,-69.8933,DOM,primary
NIC,Nicaragua,SLV,El Salvador,2018,0.28245,0.0041,Managua,12.1364,-86.2514,NIC,primary,San Salvador,13.6989,-89.1914,SLV,primary
NIC,Nicaragua,FIN,Finland,2018,5851.413,1822.6317,Managua,12.1364,-86.2514,NIC,primary,Helsinki,60.1708,24.9375,FIN,primary
NIC,Nicaragua,FRA,France,2018,6037.0347,1980.4492,Managua,12.1364,-86.2514,NIC,primary,Paris,48.8567,2.3522,FRA,primary
NIC,Nicaragua,DEU,Germany,2018,35742.586,12935.564,Managua,12.1364,-86.2514,NIC,primary,Berlin,52.52,13.405,DEU,primary
NIC,Nicaragua,GRC,Greece,2018,263.10657,77.40006,Managua,12.1364,-86.2514,NIC,primary,Athens,37.9842,23.7281,GRC,primary
NIC,Nicaragua,GTM,Guatemala,2018,67.01416,2.505466,Managua,12.1364,-86.2514,NIC,primary,Guatemala City,14.6417,-90.5133,GTM,primary
NIC,Nicaragua,ISL,Iceland,2018,481.6447,127.04762,Managua,12.1364,-86.2514,NIC,primary,Reykjav铆k,64.1458,-21.9425,ISL,primary
NIC,Nicaragua,IRN,Iran,2018,62.090996,19.119478,Managua,12.1364,-86.2514,NIC,primary,Tehran,35.6889,51.3897,IRN,primary
NIC,Nicaragua,IRL,Ireland,2018,1417.3663,382.36993,Managua,12.1364,-86.2514,NIC,primary,Dublin,53.3497,-6.2603,IRL,primary
NIC,Nicaragua,ISR,Israel,2018,74.78479,23.999454,Managua,12.1364,-86.2514,NIC,primary,Jerusalem,31.7789,35.2256,ISR,primary
NIC,Nicaragua,ITA,Italy,2018,20657.09,6529.6855,Managua,12.1364,-86.2514,NIC,primary,Rome,41.8931,12.4828,ITA,primary
NIC,Nicaragua,JPN,Japan,2018,8824.902,2394.2864,Managua,12.1364,-86.2514,NIC,primary,Tokyo,35.687,139.7495,JPN,primary
NIC,Nicaragua,KAZ,Kazakhstan,2018,0.18464,0.13794,Managua,12.1364,-86.2514,NIC,primary,Astana,51.1472,71.4222,KAZ,primary
NIC,Nicaragua,JOR,Jordan,2018,4772.2354,1494.7985,Managua,12.1364,-86.2514,NIC,primary,Amman,31.9497,35.9328,JOR,primary
NIC,Nicaragua,KOR,"Korea, Republic",2018,1284.622,326.89886,Managua,12.1364,-86.2514,NIC,primary,Seoul,37.5667,126.9833,KOR,primary
NIC,Nicaragua,KWT,Kuwait,2018,39.866,3.147,Managua,12.1364,-86.2514,NIC,primary,Kuwait City,29.3697,47.9783,KWT,primary
NIC,Nicaragua,LBN,Lebanon,2018,42.460102,14.063853,Managua,12.1364,-86.2514,NIC,primary,Beirut,33.8981,35.5058,LBN,primary
NIC,Nicaragua,LUX,Luxembourg,2018,60.96242,11.508,Managua,12.1364,-86.2514,NIC,primary,Luxembourg,49.6117,6.1319,LUX,primary
NIC,Nicaragua,MYS,Malaysia,2018,5839.4897,1504.115,Managua,12.1364,-86.2514,NIC,primary,Kuala Lumpur,3.1686,101.698,MYS,primary
NIC,Nicaragua,MYS,Malaysia,2018,5839.4897,1504.115,Managua,12.1364,-86.2514,NIC,primary,Putrajaya,2.914,101.7019,MYS,primary
NIC,Nicaragua,MEX,Mexico,2018,1639.9049,917.79,Managua,12.1364,-86.2514,NIC,primary,Mexico City,19.4333,-99.1333,MEX,primary
NIC,Nicaragua,MNG,Mongolia,2018,2.13169,0.552,Managua,12.1364,-86.2514,NIC,primary,Ulaanbaatar,47.9214,106.9055,MNG,primary
NIC,Nicaragua,MDA,Moldova,2018,2.075,0.483,Managua,12.1364,-86.2514,NIC,primary,Chisinau,47.0228,28.8353,MDA,primary
NIC,Nicaragua,MAR,Morocco,2018,173.90036,58.35746,Managua,12.1364,-86.2514,NIC,primary,Rabat,34.0209,-6.8416,MAR,primary
NIC,Nicaragua,MAR,Morocco,2018,173.90036,58.35746,Managua,12.1364,-86.2514,NIC,primary,Tifariti,26.158,-10.567,MAR,primary
NIC,Nicaragua,OMN,Oman,2018,153.00626,47.58025,Managua,12.1364,-86.2514,NIC,primary,Muscat,23.6139,58.5922,OMN,primary
NIC,Nicaragua,NLD,Netherlands,2018,4127.759,1069.5632,Managua,12.1364,-86.2514,NIC,primary,Amsterdam,52.3728,4.8936,NLD,primary
NIC,Nicaragua,NLD,Netherlands,2018,4127.759,1069.5632,Managua,12.1364,-86.2514,NIC,primary,The Hague,52.08,4.31,NLD,primary
NIC,Nicaragua,NZL,New Zealand,2018,635.3765,147.23358,Managua,12.1364,-86.2514,NIC,primary,Wellington,-41.2889,174.7772,NZL,primary
NIC,Nicaragua,NOR,Norway,2018,1300.4165,374.34595,Managua,12.1364,-86.2514,NIC,primary,Oslo,59.9133,10.7389,NOR,primary
NIC,Nicaragua,PAN,Panama,2018,529.83356,285.2409,Managua,12.1364,-86.2514,NIC,primary,Panama City,8.9711,-79.5347,PAN,primary
NIC,Nicaragua,POL,Poland,2018,429.01648,136.14113,Managua,12.1364,-86.2514,NIC,primary,Warsaw,52.23,21.0111,POL,primary
NIC,Nicaragua,PRT,Portugal,2018,1459.1426,425.91476,Managua,12.1364,-86.2514,NIC,primary,Lisbon,38.7122,-9.134,PRT,primary
NIC,Nicaragua,QAT,Qatar,2018,151.86116,38.27754,Managua,12.1364,-86.2514,NIC,primary,Doha,25.2867,51.5333,QAT,primary
NIC,Nicaragua,RUS,Russian Federation,2018,5848.1885,1845.2439,Managua,12.1364,-86.2514,NIC,primary,Moscow,55.7506,37.6175,RUS,primary
NIC,Nicaragua,SAU,Saudi Arabia,2018,140.48111,35.845592,Managua,12.1364,-86.2514,NIC,primary,Riyadh,24.65,46.71,SAU,primary
NIC,Nicaragua,SRB,Serbia,2018,24.342,2.817,Managua,12.1364,-86.2514,NIC,primary,Belgrade,44.8178,20.4569,SRB,primary
NIC,Nicaragua,IND,India,2018,285.0683,171.483,Managua,12.1364,-86.2514,NIC,primary,New Delhi,28.6139,77.2089,IND,primary
NIC,Nicaragua,SGP,Singapore,2018,86.83498,11.521101,Managua,12.1364,-86.2514,NIC,primary,Singapore,1.3,103.8,SGP,primary
NIC,Nicaragua,SVK,Slovakia,2018,2.607546,0.482,Managua,12.1364,-86.2514,NIC,primary,Bratislava,48.1447,17.1128,SVK,primary
NIC,Nicaragua,VNM,Vietnam,2018,98.30217,88.0125,Managua,12.1364,-86.2514,NIC,primary,Hanoi,21,105.85,VNM,primary
NIC,Nicaragua,SVN,Slovenia,2018,110.70212,32.4697,Managua,12.1364,-86.2514,NIC,primary,Ljubljana,46.0514,14.5061,SVN,primary
NIC,Nicaragua,ZAF,South Africa,2018,353.25607,107.19483,Managua,12.1364,-86.2514,NIC,primary,Cape Town,-33.9253,18.4239,ZAF,primary
NIC,Nicaragua,ZAF,South Africa,2018,353.25607,107.19483,Managua,12.1364,-86.2514,NIC,primary,Pretoria,-25.7461,28.1881,ZAF,primary
NIC,Nicaragua,ZAF,South Africa,2018,353.25607,107.19483,Managua,12.1364,-86.2514,NIC,primary,Bloemfontein,-29.1167,26.2167,ZAF,primary
NIC,Nicaragua,ESP,Spain,2018,7679.5186,3099.5127,Managua,12.1364,-86.2514,NIC,primary,Madrid,40.4169,-3.7033,ESP,primary
NIC,Nicaragua,SWE,Sweden,2018,10108.367,3149.52,Managua,12.1364,-86.2514,NIC,primary,Stockholm,59.3275,18.0547,SWE,primary
NIC,Nicaragua,CHE,Switzerland,2018,16305.619,4133.2646,Managua,12.1364,-86.2514,NIC,primary,Bern,46.948,7.4474,CHE,primary
NIC,Nicaragua,THA,Thailand,2018,2.15546,0.17677,Managua,12.1364,-86.2514,NIC,primary,Bangkok,13.7525,100.4942,THA,primary
NIC,Nicaragua,ARE,United Arab Emirates,2018,3955.0334,983.9209,Managua,12.1364,-86.2514,NIC,primary,Abu Dhabi,24.4667,54.3667,ARE,primary
NIC,Nicaragua,TUN,Tunisia,2018,150.99377,51.21,Managua,12.1364,-86.2514,NIC,primary,Tunis,36.8064,10.1817,TUN,primary
NIC,Nicaragua,TUR,Turkey,2018,65.426,16.008,Managua,12.1364,-86.2514,NIC,primary,Ankara,39.93,32.85,TUR,primary
NIC,Nicaragua,UKR,Ukraine,2018,704.0756,188.09822,Managua,12.1364,-86.2514,NIC,primary,Kyiv,50.45,30.5233,UKR,primary
NIC,Nicaragua,MKD,North Macedonia,2018,8.31539,2.821,Managua,12.1364,-86.2514,NIC,primary,Skopje,41.9961,21.4317,MKD,primary
NIC,Nicaragua,EGY,Egypt,2018,29.84517,9.839677,Managua,12.1364,-86.2514,NIC,primary,Cairo,30.0444,31.2358,EGY,primary
NIC,Nicaragua,GBR,United Kingdom,2018,8288.029,2254.9685,Managua,12.1364,-86.2514,NIC,primary,London,51.5072,-0.1275,GBR,primary
NIC,Nicaragua,USA,United States,2018,234005.75,70977.83,Managua,12.1364,-86.2514,NIC,primary,Washington,38.9047,-77.0163,USA,primary
NIC,Nicaragua,UZB,Uzbekistan,2018,3.864,1.1,Managua,12.1364,-86.2514,NIC,primary,Tashkent,41.3111,69.2797,UZB,primary
NIC,Nicaragua,ARG,Argentina,2019,50.224567,13.140598,Managua,12.1364,-86.2514,NIC,primary,Buenos Aires,-34.6036,-58.3814,ARG,primary
NIC,Nicaragua,AUS,Australia,2019,6504.5195,1701.1057,Managua,12.1364,-86.2514,NIC,primary,Canberra,-35.2931,149.1269,AUS,primary
NIC,Nicaragua,AUT,Austria,2019,1223.709,359.7118,Managua,12.1364,-86.2514,NIC,primary,Vienna,48.2083,16.3725,AUT,primary
NIC,Nicaragua,BHR,Bahrain,2019,0.99973,0.217,Managua,12.1364,-86.2514,NIC,primary,Manama,26.2233,50.5875,BHR,primary
NIC,Nicaragua,ARM,Armenia,2019,117.38591,38.847,Managua,12.1364,-86.2514,NIC,primary,Yerevan,40.1814,44.5144,ARM,primary
NIC,Nicaragua,BEL,Belgium,2019,20882.074,7952.8584,Managua,12.1364,-86.2514,NIC,primary,Brussels,50.8467,4.3525,BEL,primary
NIC,Nicaragua,BIH,Bosnia Herzegovina,2019,19.0202,7.038,Managua,12.1364,-86.2514,NIC,primary,Sarajevo,43.8564,18.4131,BIH,primary
NIC,Nicaragua,BGR,Bulgaria,2019,482.31372,186.3,Managua,12.1364,-86.2514,NIC,primary,Sofia,42.6979,23.3217,BGR,primary
NIC,Nicaragua,BLR,Belarus,2019,41.1,8.763,Managua,12.1364,-86.2514,NIC,primary,Minsk,53.9006,27.5586,BLR,primary
NIC,Nicaragua,CAN,Canada,2019,18255.066,6262.302,Managua,12.1364,-86.2514,NIC,primary,Ottawa,45.4247,-75.695,CAN,primary
NIC,Nicaragua,CHL,Chile,2019,69.55063,18.225603,Managua,12.1364,-86.2514,NIC,primary,Santiago,-33.4372,-70.6506,CHL,primary
NIC,Nicaragua,CHN,China,2019,132.94853,26.587448,Managua,12.1364,-86.2514,NIC,primary,Beijing,39.9067,116.3975,CHN,primary
NIC,Nicaragua,CRI,Costa Rica,2019,9406.256,6506.3887,Managua,12.1364,-86.2514,NIC,primary,San Jos茅,9.9325,-84.08,CRI,primary
NIC,Nicaragua,HRV,Croatia,2019,10.373,3.5641,Managua,12.1364,-86.2514,NIC,primary,Zagreb,45.8131,15.9772,HRV,primary
NIC,Nicaragua,CUB,Cuba,2019,1041.8351,453.882,Managua,12.1364,-86.2514,NIC,primary,Havana,23.1367,-82.3589,CUB,primary
NIC,Nicaragua,CYP,Cyprus,2019,55.304337,19.051228,Managua,12.1364,-86.2514,NIC,primary,Nicosia,35.1725,33.365,CYP,primary
NIC,Nicaragua,CZE,Czech Republic,2019,60.350502,13.238608,Managua,12.1364,-86.2514,NIC,primary,Prague,50.0875,14.4214,CZE,primary
NIC,Nicaragua,DNK,Denmark,2019,1078.6332,296.71838,Managua,12.1364,-86.2514,NIC,primary,Copenhagen,55.6805,12.5615,DNK,primary
NIC,Nicaragua,DOM,Dominican Republic,2019,911.96655,587.0849,Managua,12.1364,-86.2514,NIC,primary,Santo Domingo,18.4764,-69.8933,DOM,primary
NIC,Nicaragua,SLV,El Salvador,2019,0.03609,0.0016,Managua,12.1364,-86.2514,NIC,primary,San Salvador,13.6989,-89.1914,SLV,primary
NIC,Nicaragua,FIN,Finland,2019,8312.922,3120.8596,Managua,12.1364,-86.2514,NIC,primary,Helsinki,60.1708,24.9375,FIN,primary
NIC,Nicaragua,FRA,France,2019,11841.594,4063.559,Managua,12.1364,-86.2514,NIC,primary,Paris,48.8567,2.3522,FRA,primary
NIC,Nicaragua,PYF,French Polynesia,2019,0.086707,0.00131,Managua,12.1364,-86.2514,NIC,primary,Papeete,-17.5334,-149.5667,PYF,primary
NIC,Nicaragua,GEO,Georgia,2019,92.38515,38.203,Managua,12.1364,-86.2514,NIC,primary,Tbilisi,41.7225,44.7925,GEO,primary
NIC,Nicaragua,DEU,Germany,2019,32560.27,12137.928,Managua,12.1364,-86.2514,NIC,primary,Berlin,52.52,13.405,DEU,primary
NIC,Nicaragua,GRC,Greece,2019,895.90125,276.43915,Managua,12.1364,-86.2514,NIC,primary,Athens,37.9842,23.7281,GRC,primary
NIC,Nicaragua,GTM,Guatemala,2019,47.47952,3.7642252,Managua,12.1364,-86.2514,NIC,primary,Guatemala City,14.6417,-90.5133,GTM,primary
NIC,Nicaragua,HND,Honduras,2019,29.124947,65.33101,Managua,12.1364,-86.2514,NIC,primary,Tegucigalpa,14.1057,-87.204,HND,primary
NIC,Nicaragua,HKG,"China, Hong Kong SAR",2019,184.92374,71.0802,Managua,12.1364,-86.2514,NIC,primary,Hong Kong,22.3,114.2,HKG,primary
NIC,Nicaragua,ISL,Iceland,2019,481.0561,151.30002,Managua,12.1364,-86.2514,NIC,primary,Reykjav铆k,64.1458,-21.9425,ISL,primary
NIC,Nicaragua,IRL,Ireland,2019,1761.3134,489.38007,Managua,12.1364,-86.2514,NIC,primary,Dublin,53.3497,-6.2603,IRL,primary
NIC,Nicaragua,ISR,Israel,2019,206.53485,84.322235,Managua,12.1364,-86.2514,NIC,primary,Jerusalem,31.7789,35.2256,ISR,primary
NIC,Nicaragua,ITA,Italy,2019,17965.775,5874.329,Managua,12.1364,-86.2514,NIC,primary,Rome,41.8931,12.4828,ITA,primary
NIC,Nicaragua,JPN,Japan,2019,3420.876,897.2303,Managua,12.1364,-86.2514,NIC,primary,Tokyo,35.687,139.7495,JPN,primary
NIC,Nicaragua,JOR,Jordan,2019,3514.818,1300.2783,Managua,12.1364,-86.2514,NIC,primary,Amman,31.9497,35.9328,JOR,primary
NIC,Nicaragua,KEN,Kenya,2019,66.9312,19.0997,Managua,12.1364,-86.2514,NIC,primary,Nairobi,-1.2864,36.8172,KEN,primary
NIC,Nicaragua,KOR,"Korea, Republic",2019,1070.2278,319.95682,Managua,12.1364,-86.2514,NIC,primary,Seoul,37.5667,126.9833,KOR,primary
NIC,Nicaragua,KWT,Kuwait,2019,28.529,1.798,Managua,12.1364,-86.2514,NIC,primary,Kuwait City,29.3697,47.9783,KWT,primary
NIC,Nicaragua,LBN,Lebanon,2019,129.20479,45.812958,Managua,12.1364,-86.2514,NIC,primary,Beirut,33.8981,35.5058,LBN,primary
NIC,Nicaragua,LVA,Latvia,2019,45.9,19.1,Managua,12.1364,-86.2514,NIC,primary,Riga,56.9475,24.1069,LVA,primary
NIC,Nicaragua,LTU,Lithuania,2019,54.40859,19.0997,Managua,12.1364,-86.2514,NIC,primary,Vilnius,54.6872,25.28,LTU,primary
NIC,Nicaragua,LUX,Luxembourg,2019,30.793688,5.69,Managua,12.1364,-86.2514,NIC,primary,Luxembourg,49.6117,6.1319,LUX,primary
NIC,Nicaragua,MYS,Malaysia,2019,2575.2483,672.89026,Managua,12.1364,-86.2514,NIC,primary,Kuala Lumpur,3.1686,101.698,MYS,primary
NIC,Nicaragua,MYS,Malaysia,2019,2575.2483,672.89026,Managua,12.1364,-86.2514,NIC,primary,Putrajaya,2.914,101.7019,MYS,primary
NIC,Nicaragua,MEX,Mexico,2019,2734.607,1362.3799,Managua,12.1364,-86.2514,NIC,primary,Mexico City,19.4333,-99.1333,MEX,primary
NIC,Nicaragua,MDA,Moldova,2019,11.429,2.107,Managua,12.1364,-86.2514,NIC,primary,Chisinau,47.0228,28.8353,MDA,primary
NIC,Nicaragua,MNE,Montenegro,2019,0.303185,0.0305,Managua,12.1364,-86.2514,NIC,primary,Podgorica,42.4414,19.2628,MNE,primary
NIC,Nicaragua,MAR,Morocco,2019,168.02142,58.996525,Managua,12.1364,-86.2514,NIC,primary,Rabat,34.0209,-6.8416,MAR,primary
NIC,Nicaragua,MAR,Morocco,2019,168.02142,58.996525,Managua,12.1364,-86.2514,NIC,primary,Tifariti,26.158,-10.567,MAR,primary
NIC,Nicaragua,OMN,Oman,2019,45.292637,19.507774,Managua,12.1364,-86.2514,NIC,primary,Muscat,23.6139,58.5922,OMN,primary
NIC,Nicaragua,NLD,Netherlands,2019,1506.1238,538.87537,Managua,12.1364,-86.2514,NIC,primary,Amsterdam,52.3728,4.8936,NLD,primary
NIC,Nicaragua,NLD,Netherlands,2019,1506.1238,538.87537,Managua,12.1364,-86.2514,NIC,primary,The Hague,52.08,4.31,NLD,primary
NIC,Nicaragua,NZL,New Zealand,2019,633.30444,147.63757,Managua,12.1364,-86.2514,NIC,primary,Wellington,-41.2889,174.7772,NZL,primary
NIC,Nicaragua,NOR,Norway,2019,1745.6556,597.68744,Managua,12.1364,-86.2514,NIC,primary,Oslo,59.9133,10.7389,NOR,primary
NIC,Nicaragua,PAN,Panama,2019,1668.4615,879.7503,Managua,12.1364,-86.2514,NIC,primary,Panama City,8.9711,-79.5347,PAN,primary
NIC,Nicaragua,POL,Poland,2019,490.75928,178.92085,Managua,12.1364,-86.2514,NIC,primary,Warsaw,52.23,21.0111,POL,primary
NIC,Nicaragua,PRT,Portugal,2019,1497.1663,542.1897,Managua,12.1364,-86.2514,NIC,primary,Lisbon,38.7122,-9.134,PRT,primary
NIC,Nicaragua,QAT,Qatar,2019,77.66673,5.52,Managua,12.1364,-86.2514,NIC,primary,Doha,25.2867,51.5333,QAT,primary
NIC,Nicaragua,RUS,Russian Federation,2019,6747.6,2301.5405,Managua,12.1364,-86.2514,NIC,primary,Moscow,55.7506,37.6175,RUS,primary
NIC,Nicaragua,SAU,Saudi Arabia,2019,241.27412,31.833,Managua,12.1364,-86.2514,NIC,primary,Riyadh,24.65,46.71,SAU,primary
NIC,Nicaragua,SRB,Serbia,2019,26.808,3.796,Managua,12.1364,-86.2514,NIC,primary,Belgrade,44.8178,20.4569,SRB,primary
NIC,Nicaragua,SGP,Singapore,2019,78.69737,20.605812,Managua,12.1364,-86.2514,NIC,primary,Singapore,1.3,103.8,SGP,primary
NIC,Nicaragua,SVK,Slovakia,2019,4.868597,1.503,Managua,12.1364,-86.2514,NIC,primary,Bratislava,48.1447,17.1128,SVK,primary
NIC,Nicaragua,VNM,Vietnam,2019,115.83913,115.65276,Managua,12.1364,-86.2514,NIC,primary,Hanoi,21,105.85,VNM,primary
NIC,Nicaragua,SVN,Slovenia,2019,104.40332,29.8764,Managua,12.1364,-86.2514,NIC,primary,Ljubljana,46.0514,14.5061,SVN,primary
NIC,Nicaragua,ZAF,South Africa,2019,761.1225,267.57187,Managua,12.1364,-86.2514,NIC,primary,Cape Town,-33.9253,18.4239,ZAF,primary
NIC,Nicaragua,ZAF,South Africa,2019,761.1225,267.57187,Managua,12.1364,-86.2514,NIC,primary,Pretoria,-25.7461,28.1881,ZAF,primary
NIC,Nicaragua,ZAF,South Africa,2019,761.1225,267.57187,Managua,12.1364,-86.2514,NIC,primary,Bloemfontein,-29.1167,26.2167,ZAF,primary
NIC,Nicaragua,ESP,Spain,2019,12094.309,5640.6978,Managua,12.1364,-86.2514,NIC,primary,Madrid,40.4169,-3.7033,ESP,primary
NIC,Nicaragua,SWE,Sweden,2019,9501.461,3387.04,Managua,12.1364,-86.2514,NIC,primary,Stockholm,59.3275,18.0547,SWE,primary
NIC,Nicaragua,CHE,Switzerland,2019,13899.602,4048.3176,Managua,12.1364,-86.2514,NIC,primary,Bern,46.948,7.4474,CHE,primary
NIC,Nicaragua,THA,Thailand,2019,6.24008,2.323848,Managua,12.1364,-86.2514,NIC,primary,Bangkok,13.7525,100.4942,THA,primary
NIC,Nicaragua,ARE,United Arab Emirates,2019,6665.8574,1924.3755,Managua,12.1364,-86.2514,NIC,primary,Abu Dhabi,24.4667,54.3667,ARE,primary
NIC,Nicaragua,TUN,Tunisia,2019,54.87963,20.62,Managua,12.1364,-86.2514,NIC,primary,Tunis,36.8064,10.1817,TUN,primary
NIC,Nicaragua,TUR,Turkey,2019,194.54036,73.26353,Managua,12.1364,-86.2514,NIC,primary,Ankara,39.93,32.85,TUR,primary
NIC,Nicaragua,UKR,Ukraine,2019,1289.914,373.54388,Managua,12.1364,-86.2514,NIC,primary,Kyiv,50.45,30.5233,UKR,primary
NIC,Nicaragua,MKD,North Macedonia,2019,0.94739,0.345,Managua,12.1364,-86.2514,NIC,primary,Skopje,41.9961,21.4317,MKD,primary
NIC,Nicaragua,EGY,Egypt,2019,17.894823,6.164731,Managua,12.1364,-86.2514,NIC,primary,Cairo,30.0444,31.2358,EGY,primary
NIC,Nicaragua,GBR,United Kingdom,2019,9798.196,2574.2708,Managua,12.1364,-86.2514,NIC,primary,London,51.5072,-0.1275,GBR,primary
NIC,Nicaragua,USA,United States,2019,256573.56,86464.45,Managua,12.1364,-86.2514,NIC,primary,Washington,38.9047,-77.0163,USA,primary
NIC,Nicaragua,URY,Uruguay,2019,0.86163,0.207,Managua,12.1364,-86.2514,NIC,primary,Montevideo,-34.9056,-56.1842,URY,primary
NIC,Nicaragua,AZE,Azerbaijan,2020,2.91847,0.484,Managua,12.1364,-86.2514,NIC,primary,Baku,40.3667,49.8352,AZE,primary
NIC,Nicaragua,ARG,Argentina,2020,111.1268,17.553715,Managua,12.1364,-86.2514,NIC,primary,Buenos Aires,-34.6036,-58.3814,ARG,primary
NIC,Nicaragua,AUS,Australia,2020,5584.8047,1344.4073,Managua,12.1364,-86.2514,NIC,primary,Canberra,-35.2931,149.1269,AUS,primary
NIC,Nicaragua,AUT,Austria,2020,602.84735,177.77493,Managua,12.1364,-86.2514,NIC,primary,Vienna,48.2083,16.3725,AUT,primary
